address,company_name,company_type,corporate_representative,overall_merit,overall_year,registered_capital,social_code
新都区新都镇宝光大道南段14号,新都区晟平汽车维修服务中心,维修企业,,AA,2022,0,91510114L20172363N
新都区新都街道天缘路三段329号,新都区众友汽车美容服务部,维修企业,,AA,2022,0,92510114MA6CMC8Y0H
成都市新都区三河街道五龙山路189号,成都宝源汽车销售服务有限公司,维修企业,,A,2022,0,91510114098311113J
新都区新都街道工业大道西段58号,新都区国辉汽修厂,维修企业,,A,2022,0,91510114X21805262U
成都市新都区新都街道黄鹤路388号28栋（晨明汽车总部港28号）,成都恒易汽车销售服务有限公司,维修企业,,A,2022,0,915101143274571000
成都市新都区三河街道五龙山路69号,成都中升智星汽车销售服务有限公司,维修企业,,A,2022,0,91510114MA61RHNQ1P
成都市新都区运力大道176号,新都东方公共交通有限责任公司,维修企业,,A,2022,0,91510114728051943B
成都市新都区新都镇慈板村5社116号,新都区新都镇欣速达机动车修理厂,维修企业,,A,2022,0,9151011408061217XL
新都区马家镇林泉社区普利大道一段930号,成都吉庆汽车服务中心,维修企业,,AA,2022,0,915101147130634000
成都市新都区运力大道,成都鹏程笃信汽修有限公司,维修企业,,AA,2022,0,915101147712476000
成都市武侯区武青南路38号附10-12号,武侯区新保驰汽车维修部,维修企业,,A,2022,0,92510107MA62PBFW3T
成都市武侯区文昌路753号,成都鑫蓉信汽车服务有限公司,维修企业,,A,2022,0,91510107395621599Y
成都市武侯区华兴街道南桥村5组300号,成都汇众汽车维修中心,维修企业,,A,2022,0,91510107797823740N
成都市武侯区鞋都南三路9号,成都鑫顺福来汽车服务有限公司,维修企业,,A,2022,0,91510100MA69KAPL3R
新都区大丰街道大天路998号,成都启阳远航汽车销售服务有限公司,维修企业,,A,2022,0,91510114567164735G
成都市永康路993号,四川沸头子汽车服务有限公司,维修企业,,A,2022,0,9151010732152290XP
成都市新都区新都大道2号,成都锦宇兴浩汽车销售服务有限公司,维修企业,,A,2022,0,91510114077691882R
新都街道黄河村2组,新都区庆强汽车修理厂,维修企业,,A,2022,0,91510114L27626444U
新都区斑竹园镇白云社区八组新崇路南侧,成都市新都区零捌汽车修理厂,维修企业,,A,2022,0,91510114681814850E
成都市新都区宝光大道南段566号,新都区合信汽车修理厂,维修企业,,A,2022,0,9151011420260454XH
成都市新都区石板滩镇光明村211.213.215.217.219号,成都捌瑞赛特汽车服务有限公司,维修企业,,A,2022,0,91510114MA6CFHK39Q
成都市温江区公平温泉大道576、578、580、582号,温江力达汽车美容装饰行,维修企业,,B,2022,0,92510115L61404765D
成都市温江区杨柳东路南段39号,温江区鑫辰汽修养护中心,维修企业,,B,2022,0,92510115MA670JJQX8
成都市温江区柳城镇南熏大道二段612号1-1幢1楼4号,成都金乐途汽车服务有限公司,维修企业,,B,2022,0,91510115MA6CDE6U18
成都市温江区涌泉街道共耕社区1组39号,成都马驰奥汽车服务有限公司,维修企业,,B,2022,0,91510115MA6CEHEA2L
成都市温江区涌泉街办明光社区8组302号,温江兴元腾达汽车修理厂,维修企业,,B,2022,0,92510115MA6CPAMG3M
成都市温江区万春镇天乡路一段1962号,温江万宏汽车养护中心,维修企业,,B,2022,0,92510115MA65TJHG1P
成都市温江区柳城战备渠北路107号附1号,温江区联友汽车专业汽修厂,维修企业,,B,2022,0,92510115MA69XAEU8F
成都市温江区柳城街办和平社区柳河南路222号、224号,温江勇川汽车维修服务部,维修企业,,B,2022,0,92510115L71142957Q
成都市温江区万春镇踏水桥社区10组9号附2号,温江区王师汽修,维修企业,,A,2022,0,92510115L578996385
成都市温江区万春镇报恩村8组579、581、583、585号,成都林修汽车服务有限公司,维修企业,,A,2022,0,91510115MA6CL03K6F
成都市温江区柳城战备渠北路208号、216号附1号,温江区阳光汽修,维修企业,,A,2022,0,92510115L124246477
成都市温江区万春镇春江南路398号春江花园12栋3-10号,温江自立汽车修配厂,维修企业,,A,2022,0,92510115L597162335
成都市温江区天府街道学府社区学府芳邻8号附37-40号,温江荣盛汽车维修服务中心,维修企业,,B,2022,0,92510115MA6BX1E18Q
成都市温江区万春镇生态大道踏水段1685-1691号,温江知鑫汽修,维修企业,,B,2022,0,92510115MA6DABWAXW
成都市温江区永宁镇八一路南段151、153、155号,成都旭日红峰汽车服务有限公司,维修企业,,B,2022,0,91510115MA6BX1G376
成都市温江区南江路1212、1214、1216、1218号,成都车友道汽车服务有限公司,维修企业,,B,2022,0,91510123MA6636C108
新都区新都街道南二路,新都区通达汽修厂,维修企业,,A,2022,0,92510114L63646573D
新都区物流中心二期燕塘村货运大道东侧,成都兴擎帮汽车销售服务有限公司,维修企业,,A,2022,0,91510114060070529L
新都区新都镇桂湖西路198号,新都区顶尖汽车维修中心,维修企业,,A,2022,0,92510125MA6AFGXC0D
成都市新都区大丰镇蓉北大道149号,新都区好兄弟汽车修理厂,维修企业,,A,2022,0,91510114577374197R
新都区木兰镇芦竹路388号,成都盛锦汽车维修有限公司,维修企业,,A,2022,0,91510114080618811T
新都区新繁镇水利路38号,新都区新繁镇安平汽车厂,维修企业,,A,2022,0,92510114L24480451U
新都区新繁镇繁川家具大道297号,新都区新繁镇三义汽车修理厂,维修企业,,A,2022,0,92510114L21741310C
新都区大丰街道办皇花社区8社,新都区大丰诚通汽车修理厂,维修企业,,A,2022,0,92510114L00713345U
新都区宝光大道南段90号,成都晨希企业管理有限公司,维修企业,,A,2022,0,91510114327504446G
新都区新繁镇三义桥（陆地石油斜对面）繁川食品大道197号,新都区鑫翔汽车修理厂,维修企业,,A,2022,0,91510114681845876H
新都区斑竹园镇回南社区4组,成都金兴源汽车服务有限公司,维修企业,,A,2022,0,91510114MA6C91TQ81
新都区工业东区龙虎大道2499号中集工业园内,成都一站汽车销售有限公司,维修企业,,A,2022,0,91510114792197090A
四川省成都市新都区新都街道燕塘路296号1层,成都市舒创车业有限公司,维修企业,,A,2022,0,91510114768629279K
新都区大丰街道敬成路16-20号,成都天丰汽车服务有限公司,维修企业,,A,2022,0,91510114689001652X
新都区新繁街道金龙社区繁川家具大道626号,成都市友邦汽车维修中心,维修企业,,A,2022,0,9151011472806682X0
新都区斑竹园镇回南社区3社,新都区繁新汽车修理厂,维修企业,,A,2022,0,92510114MA6CRREU4R
成都市武侯区星狮路600号,成都运通御宝汽车销售服务有限公司,维修企业,,AA,2022,0,91510107343149157K
成都市武侯区星狮路600号,成都运通晟捷汽车销售服务有限公司,维修企业,,AA,2022,0,91510107332007946L
成都市武侯区星狮路600号,成都运通博奥汽车销售服务有限公司,维修企业,,AA,2022,0,91510107558968280B
成都市武侯区武青南路53号,成都明嘉实业有限公司,维修企业,,AA,2022,0,915101007801177000
成都市温江区永盛镇劳模村8号1栋1楼,温江宝驹汽修厂,维修企业,,B,2022,0,92510115MA6CQLLW3C
四川省成都市温江区万春镇春江南路1205号,温江荣合创汽车维修经营部,维修企业,,B,2022,0,92510115MA6BJ1DR8N
四川省成都市温江区滨江路北段125号附1号、2号、3号,温江德宝汽车维修服务部,维修企业,,B,2022,0,92510115MA68M3B11T
成都市温江区天府街道锦绣大道南段8号,成都一路行汽车服务中心,维修企业,,B,2022,0,92510115L68503010P
成都市温江区天府游家渡小区6号楼附63、64、65、66号,成都威腾汽车服务有限公司,维修企业,,B,2022,0,91510115MA628JH898
成都市温江区天府街道学府社区北路143、145、147、149、151号,温江华驰汽车维修服务部,维修企业,,B,2022,0,92510115L68525938C
成都市温江区柳城柳平二街78、80、82、84号,成都顺驰易达汽车服务有限公司,维修企业,,B,2022,0,91510115397275677L
成都市温江区南熏大道二段988号,温江极速名车修理厂,维修企业,,B,2022,0,92510115MA662Q3045
成都市温江区永宁镇城武社区5组花篱路78、80、82号,温江区隆兴维修部,维修企业,,B,2022,0,92510115L61412781C
成都市温江区柳城柳林路10、12、14、16号,温江奥驰名车维修部,维修企业,,B,2022,0,92510115MA6C58NG5P
成都市温江区和盛镇友庆社区6组305号,成都安顺吉汽车维修服务有限公司,维修企业,,B,2022,0,91510115L77580157E
成都市温江区寿安镇吴家场社区4组28号,温江鑫杰汽车维修中心,维修企业,,B,2022,0,92510123MA64MT1L9W
成都市温江区公平街道锦南二路297、 299 、301号,温江永恒经典汽车美容养护中心,维修企业,,B,2022,0,92510115L82509195F
成都市温江区柳城镇杨柳西路北段89、90、91、92栋1层1-4号,成都名汇驭新汽车服务有限公司,维修企业,,B,2022,0,915101155849881000
成都市温江区万春镇天乡路二段971号附244号,温江洛泓汽车修理厂,维修企业,,AA,2022,0,92510115MA6CFFQU25
成都市温江区公平街道惠民社区南四巷100、102、104、106、108、110号,成都朗途无忧汽车服务有限公司,维修企业,,B,2022,0,91510115MA6CFKU22C
成都市温江区天府街道学府社区学府芳邻2号1栋8单元1层附36-37号,温江区捷友汽车装饰中心,维修企业,,B,2022,0,92510123L65455703A
成都市温江区万春镇天乡路二段971号附2号,温江汇新时代汽车服务有限公司,维修企业,,AA,2022,0,92510115L21732158U
成都市温江区万春镇花木交易中心内,温江区城西汽车修理厂,维修企业,,AA,2022,0,92510115902452911C
温江区公平街办昌平街68号附1-6号,成都迎青松汽车服务有限公司,维修企业,,AA,2022,0,92510115L3752453XA
成都市温江区公平街办分水村11组1号,成都民飞汽车销售服务有限公司,维修企业,,AA,2022,0,91510115331986804Y
温江区柳城南熏大道四段651号,成都市温江区众达汽车修理厂,维修企业,,AA,2022,0,92510115L09490096R
成都市温江区柳城南熏大道四段665号,成都市金鼎力汽车贸易有限责任公司,维修企业,,AA,2022,0,915101156890182000
成都市温江区涌泉街道明光社区9组7号,温江吉龙汽车修理厂,维修企业,,AA,2022,0,92510115L84939607N
成都市温江区南熏大道一段247号,温江鑫城南汽车修理厂,维修企业,,AA,2022,0,92510115MAC1DC2147
成都市温江区万春镇生态大道踏水段1996号,成都金长河汽车服务有限公司,维修企业,,AA,2022,0,91510115MA671PUN74
成都市温江区涌泉街办明光社区六组47号47栋1层2号,成都鹏发汽车维修有限公司,维修企业,,AA,2022,0,91510115332083340K
成都市温江区永盛镇兴达路464号,成都恒骏汽修服务有限公司,维修企业,,AA,2022,0,91510115069752219R
成都市温江区柳城永康路698号,温江鑫瑞汽修厂,维修企业,,AA,2022,0,92510115L466323059
成都市温江区成都海峡两岸科技产业开发园新华大道一段258号,成都申蓉兴辰汽车销售服务有限公司,维修企业,,AA,2022,0,91510115569686609R
成都市温江区成都海峡两岸科技产业开发园新华大道一段258号,四川申蓉兴泓汽车销售服务有限公司,维修企业,,AA,2022,0,91510115572278403Y
成都海峡两岸科技产业开发园新华大道一段258号,成都申蓉联丰汽车销售有限公司,维修企业,,AA,2022,0,91510115564454681F
成都市温江区柳城永兴路877号,成都富临长运集团有限公司三运司,维修企业,,AA,2022,0,91510115202456700D
成都市温江区永康路666号、688号、698号,成都富捷锐城汽车服务有限公司,维修企业,,AA,2022,0,91510115MA62LL0NXF
成都市温江区公平场镇太极路1号,成都再新汽车贸易有限公司,维修企业,,AA,2022,0,91510115713087687T
成都市温江区南熏大道四段190号1栋1楼190号,成都八点聚友汽车服务有限公司,维修企业,,AA,2022,0,91510115MA6BUEQR6M
温江区柳城镇来凤路158号内,成都益华维修服务有限责任公司,维修企业,,AA,2022,0,91510115720378183Q
成都市温江区天府学府社区十一组102号,温江通乐汽修厂,维修企业,,B,2022,0,925101157092440000
成都市温江区南熏大道一段199、201、203、205号,成都明嘉汽车维修服务有限公司,维修企业,,AA,2022,0,91510115343086766W
成都市温江区柳城镇凤溪大道357号15栋1单元1层1号,成都市盛鑫鼎力汽车服务有限公司,维修企业,,AA,2022,0,92510115MA62L96A9L
成都市温江区柳城街道鱼凫路251号,成都鑫诚东方汽车服务有限公司,维修企业,,B,2022,0,91510115MA6CE4946G
成都市温江区公平街道惠和村3组88号,成都名途车程汽车服务有限公司,维修企业,,B,2022,0,91510123MA671HC538
成都市温江区和盛镇温玉路和盛段4390号,温江区鑫盛华宇汽车服务有限公司,维修企业,,B,2022,0,92510115L847554104
成都市温江区万春镇天乡路二段888号2栋附12号,温江区金诺汽车修理厂,维修企业,,A,2022,0,92510115L17443783U
成都市温江区金马镇兴元社区14组23号,成都鑫海旺汽车服务有限公司,维修企业,,A,2022,0,92510115MA6CRHW143
温江区万春镇春辉路66号,温江福福汽修,维修企业,,AA,2022,0,92510115L78336279Y
成都市温江区天府街道游家渡小区幸福街小车停车场及铺面1、2号,成都莱客四方汽车服务有限公司,维修企业,,A,2022,0,92510115L76729597P
四川省成都市温江区涌泉街道共耕社区5组348号,四川飞翰车管家汽车服务有限公司,维修企业,,A,2022,0,91510115MA6ABKP196
成都市温江区涌泉街道共耕社区5组321号,成都新奥丰汽车维修服务有限公司,维修企业,,A,2022,0,91510123MA6362D28A
成都市温江区公平街办龙凤社区6组1号,成都三仁竭诚汽车服务有限公司,维修企业,,A,2022,0,91510123MA6CXBTK7W
成都市温江区万春镇协华街4组花容路54-58号,成都立信竭诚汽车服务有限公司,维修企业,,A,2022,0,92510115MA6DBYU46T
成都市温江区万春镇报恩村3组20号,成都华瑞汽修厂,维修企业,,AA,2022,0,91510115582602027H
成都市温江区柳城泰康路15号,温江区快捷汽修厂,维修企业,,AA,2022,0,92510115L160572580
成都市温江区天香路二段888号,温江嘉禾汽修厂,维修企业,,AA,2022,0,92510115L3570086XT
成都市温江区万春镇报恩村8组56号,温江鱼凫汽车修理厂,维修企业,,AA,2022,0,92510115L726910187
成都市武侯区武青南路20号,成都市四维汽车维修有限公司,维修企业,,AA,2022,0,91510107660486026C
成都市武侯区武科西一路65号2栋一层101号,成都市千里宏达汽车服务有限公司,维修企业,,AA,2022,0,91510107MA61X801PM
